n_invalid_so_far,n_valid_so_far,n_reissues_so_far,max_time_offset_so_far,any_cross_session_so_far,any_valid_after_reissue_so_far,any_valid_near_or_after_ttl_so_far,mean_invalid_attempt_gap_s,channel_is_sms,fraction_observed,scenario_type,label
0,1,0,11.828250710087307,0,0,0,0.0,1,0.5322688376803932,benign_single_use,0
0,1,0,400.62801556853697,0,0,1,0.0,1,0.3327999158670085,late_verify,1
0,1,0,306.770855290364,0,0,1,0.0,0,0.4344799569744479,late_verify,1
0,1,1,74.21501507780175,0,1,0,0.0,0,0.5694387130407303,stale_after_reissue,1
6,0,0,20.704990438522636,0,0,0,3.886706999956614,0,0.7771275938361839,brute_force,1
0,1,0,381.3163249964566,0,0,1,0.0,0,0.9162484174089707,late_verify,1
0,1,0,34.282912392591484,0,0,0,0.0,1,0.8273167309174219,benign_sms_normal,0
0,1,0,19.151755995026676,0,0,0,0.0,1,0.42051051947879203,benign_single_use,0
0,0,1,14.356842308860756,0,0,0,0.0,0,0.336462142478783,stale_after_reissue,1
1,0,0,3.8781682869715146,0,0,0,0.0,1,0.4715701976345228,benign_retry_then_success,0
0,1,0,55.10422117237923,0,0,0,0.0,1,0.583320274069887,benign_single_use,0
5,0,0,10.583091642306659,0,0,0,2.3484402647727545,0,0.6095976555858471,brute_force,1
0,1,1,31.295345039789773,0,1,0,0.0,0,0.8601739105262072,stale_after_reissue,1
0,1,0,27.326941861838336,0,0,0,0.0,1,0.5835187085506844,benign_single_use,0
0,1,0,322.9126822165157,0,0,1,0.0,1,0.3753823856071029,late_verify,1
0,1,0,368.2145752163688,0,0,1,0.0,0,0.39709532221116645,late_verify,1
0,1,0,19.37140105632902,1,0,0,0.0,0,0.6225328864042536,cross_session,1
0,1,0,48.29814010735935,0,0,0,0.0,1,0.4410195935731409,benign_sms_normal,0
0,0,1,31.361757549478213,0,0,0,0.0,1,0.48068504975469056,stale_after_reissue,1
0,1,1,99.14231257059316,0,1,0,0.0,1,0.7214614782011844,stale_after_reissue,1
1,1,0,16.13758807212991,0,0,0,0.0,1,0.7095481292649978,benign_retry_then_success,0
0,1,0,25.265751182082838,0,0,0,0.0,1,0.33481713586474793,benign_single_use,0
0,1,0,404.51294905067755,0,0,1,0.0,0,0.9418696101032491,late_verify,1
2,0,0,26.40567031573442,0,0,0,12.902768605190706,0,0.5673127885181763,benign_retry_then_success,0
0,1,0,386.6423962070965,0,0,1,0.0,1,0.4244502753065422,late_verify,1
7,0,0,23.594988508142226,0,0,0,3.5136119827058465,1,0.613850430129921,brute_force,1
7,0,0,24.43786553939332,0,0,0,3.270976056811623,1,0.8081731010291737,brute_force,1
3,0,0,12.627371916993477,0,0,0,4.233112115775938,0,0.47563905026679526,brute_force,1
0,1,0,59.24757277924582,0,0,0,0.0,0,0.5415195907898303,benign_sms_normal,0
1,1,0,21.89794153845268,0,0,0,0.0,1,0.529700461224356,benign_retry_then_success,0
0,1,0,52.51037226450652,0,0,0,0.0,1,0.3288072400366802,benign_single_use,0
0,1,0,13.051440588741404,1,0,0,0.0,0,0.7215923987434549,cross_session,1
0,1,0,34.2235480964773,0,0,0,0.0,1,0.8360884799176838,benign_sms_normal,0
0,1,0,18.57158766024653,0,0,0,0.0,1,0.4125784536155202,benign_single_use,0
2,0,0,22.331005155254203,0,0,0,10.990244476274464,0,0.4939912186389756,benign_retry_then_success,0
0,1,0,52.781017669194334,1,0,0,0.0,1,0.7077008144455246,cross_session,1
0,1,0,10.900405173196072,0,0,0,0.0,0,0.8063866522137217,benign_sms_normal,0
0,1,0,325.2499355426608,0,0,1,0.0,0,0.9392512409560234,late_verify,1
4,0,0,19.396230873103963,0,0,0,5.047170418665009,1,0.399530209110519,brute_force,1
0,1,0,406.2552796244356,0,0,1,0.0,1,0.9662827140882282,late_verify,1
2,1,0,24.471115732555884,0,0,0,6.788362870058318,0,0.997918453147421,benign_retry_then_success,0
0,0,1,40.76167507999399,0,0,0,0.0,1,0.47893942077836277,stale_after_reissue,1
0,1,0,326.7515480304706,0,0,1,0.0,1,0.8803267790261777,late_verify,1
0,1,0,48.08774172086867,0,0,0,0.0,1,0.4322620253235321,benign_single_use,0
0,1,0,47.85070563039018,1,0,0,0.0,0,0.360199280144467,cross_session,1
0,1,0,56.16000608096238,0,0,0,0.0,0,0.6933144844251073,benign_single_use,0
2,0,0,16.769355358905248,0,0,0,8.204819684249784,0,0.5185260508247573,benign_retry_then_success,0
0,1,0,42.831038296122394,1,0,0,0.0,0,0.3285849181393168,cross_session,1
0,1,0,346.72075238133465,0,0,1,0.0,0,0.4025772807922324,late_verify,1
0,1,0,45.11427447236768,0,0,0,0.0,1,0.5482589032394553,benign_single_use,0
0,1,0,49.99621051890649,0,0,0,0.0,1,0.4873541145418967,benign_single_use,0
0,1,0,23.21596737434161,0,0,0,0.0,1,0.43211278804007375,benign_single_use,0
0,1,0,304.721992901702,0,0,1,0.0,0,0.971959693541079,late_verify,1
1,1,0,16.490694411049446,0,0,0,0.0,0,0.8498108156339195,benign_retry_then_success,0
0,1,0,56.285962823484105,0,0,0,0.0,0,0.7521926221421078,benign_single_use,0
0,2,0,80.86912293013269,0,0,0,0.0,0,0.5501162880140223,replay_attempt,1
0,1,1,67.95382493757371,0,1,0,0.0,0,0.8121709484274524,stale_after_reissue,1
0,1,0,16.23037518031023,0,0,0,0.0,1,0.9607633266673057,benign_single_use,0
0,1,0,316.37053933618535,0,0,1,0.0,0,0.868313277411175,late_verify,1
0,1,0,86.64508943189989,0,0,0,0.0,0,0.4893777400797912,benign_sms_normal,0
0,1,0,24.362229152388146,1,0,0,0.0,1,0.6761790378985384,cross_session,1
5,0,0,19.792879330949617,0,0,0,3.980142090813457,0,0.7521632996418197,brute_force,1
0,1,0,42.69233833305832,0,0,0,0.0,0,0.3774864183138461,benign_single_use,0
0,1,0,45.696895974999734,0,0,0,0.0,0,0.3386415632456498,benign_single_use,0
0,1,0,17.01844138661011,0,0,0,0.0,0,0.6628664530938781,benign_sms_normal,0
0,1,0,376.2759751545325,0,0,1,0.0,0,0.3440510090793826,late_verify,1
0,1,0,42.55920607717548,0,0,0,0.0,1,0.44671751382874353,replay_attempt,1
0,1,0,36.520287773783394,0,0,0,0.0,0,0.999204268274178,benign_single_use,0
0,1,1,47.507259541862496,0,1,0,0.0,0,0.9186860652690421,stale_after_reissue,1
0,1,0,53.42887369976253,0,0,0,0.0,1,0.4002251253402334,benign_single_use,0
5,0,0,16.98420433397588,0,0,0,3.6052872487636685,1,0.41984345957039804,brute_force,1
5,0,0,17.159922723477287,0,0,0,3.2574195843125597,1,0.7140413718557168,brute_force,1
0,1,0,30.744695980057624,0,0,0,0.0,1,0.528978579214813,benign_single_use,0
0,1,0,58.96115645911512,1,0,0,0.0,0,0.42323032392527893,cross_session,1
0,1,0,36.360617128441596,0,0,0,0.0,0,0.6105687021378903,benign_single_use,0
0,1,0,28.618286066184048,0,0,0,0.0,0,0.7714652957432024,benign_single_use,0
0,1,0,21.84904304477382,0,0,0,0.0,1,0.43872532157599725,benign_single_use,0
0,1,1,71.48281579742087,0,1,0,0.0,1,0.8890022958007131,stale_after_reissue,1
6,0,0,20.3338610519246,0,0,0,3.027160620845706,1,0.7189028211660482,brute_force,1
2,1,0,31.599508586363218,0,0,0,14.658913498896677,0,0.769644952387773,benign_retry_then_success,0
1,0,0,3.772187786099152,0,0,0,0.0,1,0.42326820048787445,benign_retry_then_success,0
2,0,0,13.627649803916388,0,0,0,6.99459150496856,0,0.4044900039688654,benign_retry_then_success,0
0,1,0,13.601952903775846,0,0,0,0.0,0,0.422278803444449,benign_sms_normal,0
0,1,0,26.005139511366696,0,0,0,0.0,1,0.7635881626819004,benign_sms_normal,0
0,0,1,53.35810203949877,0,0,0,0.0,1,0.3131254107153954,stale_after_reissue,1
0,1,0,78.33177912734945,0,0,0,0.0,1,0.5281937317909373,benign_sms_normal,0
0,1,0,42.220624621917736,0,0,0,0.0,0,0.8954834423637095,benign_single_use,0
0,1,0,384.09083060471363,0,0,1,0.0,1,0.5691948469916441,late_verify,1
0,1,0,44.41921544974766,1,0,0,0.0,1,0.9654118688343654,cross_session,1
0,1,0,21.204160818322045,1,0,0,0.0,1,0.6426701595313342,cross_session,1
0,1,0,395.1448416797862,0,0,1,0.0,0,0.7092292485510864,late_verify,1
2,1,0,32.55104053380144,0,0,0,13.98313501852885,0,0.7021273614899508,benign_retry_then_success,0
6,0,0,21.18585619770628,0,0,0,3.969867168872259,0,0.5008256766826197,brute_force,1
0,2,0,50.111905058191596,0,0,0,0.0,1,0.6083166416513868,replay_attempt,1
0,1,0,10.842755668164974,0,0,0,0.0,1,0.6100361819245808,benign_sms_normal,0
0,1,0,40.2905123401398,1,0,0,0.0,0,0.7301947589066826,cross_session,1
0,0,1,45.41673096917152,0,0,0,0.0,1,0.34128303927297277,stale_after_reissue,1
0,1,0,351.13155370563135,0,0,1,0.0,0,0.42584019545643825,late_verify,1
4,0,0,12.779451772450994,0,0,0,3.737788452471912,0,0.5740140645107882,brute_force,1
0,1,0,36.922569608888196,0,0,0,0.0,1,0.7358998098614,benign_sms_normal,0
0,2,0,42.010434359928965,0,0,0,0.0,0,0.604222998883027,replay_attempt,1
0,1,0,29.46954498817575,0,0,0,0.0,1,0.7135416240462744,benign_single_use,0
0,1,1,34.6501043557581,0,1,0,0.0,0,0.9383101078669136,stale_after_reissue,1
0,1,0,389.860260278724,0,0,1,0.0,0,0.5929715439256572,late_verify,1
1,1,0,10.07976903814153,0,0,0,0.0,0,0.787228672996865,benign_retry_then_success,0
0,2,0,81.02630192141837,0,0,0,0.0,0,0.8825984394375663,replay_attempt,1
0,1,0,344.0404763276359,0,0,1,0.0,1,0.6843984038199058,late_verify,1
0,1,0,54.708488944288376,1,0,0,0.0,1,0.41544078602602946,cross_session,1
10,0,0,29.191035072329402,0,0,0,2.9267540299623445,0,0.9244276612236237,brute_force,1
1,1,0,22.680292954065493,0,0,0,0.0,0,0.8246343403858127,benign_retry_then_success,0
0,1,0,54.53749348692337,0,0,0,0.0,0,0.8978621226425476,benign_single_use,0
1,1,0,7.925955254243719,0,0,0,0.0,0,0.8310206280023815,benign_retry_then_success,0
0,1,0,350.3312148667479,0,0,1,0.0,1,0.9327035371832153,late_verify,1
0,1,0,57.367415564999654,0,0,0,0.0,1,0.8405871822452207,benign_sms_normal,0
0,1,0,88.55546742147601,0,0,0,0.0,1,0.7802332532532837,benign_sms_normal,0
0,0,1,50.44350916597041,0,0,0,0.0,0,0.36883748681067274,stale_after_reissue,1
0,1,0,69.88789960217909,0,0,0,0.0,0,0.3450479972015777,benign_sms_normal,0
0,1,0,49.0247396775148,0,0,0,0.0,1,0.9170942399050674,benign_single_use,0
0,1,0,339.38183421072415,0,0,1,0.0,1,0.9344192332329537,late_verify,1
0,1,0,53.75202305560242,0,0,0,0.0,0,0.7765758147452455,benign_single_use,0
0,1,0,18.251609586587655,0,0,0,0.0,1,0.9666077584359418,benign_sms_normal,0
0,1,0,409.7732090588477,0,0,1,0.0,1,0.56652708228624,late_verify,1
0,1,0,40.21873416184662,1,0,0,0.0,1,0.8514269032061721,cross_session,1
0,1,0,10.74936213276047,0,0,0,0.0,0,0.42819824209484614,benign_sms_normal,0
0,1,0,58.27577603574744,0,0,0,0.0,1,0.32575958028008256,replay_attempt,1
0,1,0,46.408719201180695,1,0,0,0.0,0,0.3601362334649709,cross_session,1
0,1,0,12.85782901974716,1,0,0,0.0,1,0.6452465330074553,cross_session,1
0,1,0,9.401068403963526,0,0,0,0.0,0,0.9376250648109357,benign_single_use,0
1,1,0,16.599389175436286,0,0,0,0.0,1,0.5508851047514669,benign_retry_then_success,0
0,2,0,54.69414917473958,0,0,0,0.0,1,0.8609221283511035,replay_attempt,1
0,1,0,49.796874189851906,0,0,0,0.0,1,0.45641123171088716,benign_sms_normal,0
2,1,0,25.326377578736945,0,0,0,11.687127354637004,0,0.9968683253433592,benign_retry_then_success,0
0,1,0,30.5749904026932,0,0,0,0.0,1,0.47049798906388973,replay_attempt,1
0,1,0,74.24663261686618,0,0,0,0.0,1,0.8682418547688102,benign_sms_normal,0
0,1,0,50.099447127832505,0,0,0,0.0,0,0.39271597870094305,replay_attempt,1
0,1,0,39.40052488251081,0,0,0,0.0,1,0.6635632820339642,benign_single_use,0
0,1,0,379.491252467675,0,0,1,0.0,1,0.5773027215618101,late_verify,1
4,0,0,16.80145088254417,0,0,0,4.000024819704143,1,0.3522851840232063,brute_force,1
0,1,0,363.31163317581746,0,0,1,0.0,1,0.8556592843548338,late_verify,1
0,1,0,16.104897019228986,1,0,0,0.0,0,0.5455137662202949,cross_session,1
2,0,0,24.79725753548285,0,0,0,11.651018280944118,1,0.5563519593601802,benign_retry_then_success,0
0,1,0,18.649453301929178,0,0,0,0.0,0,0.6677708529962927,benign_single_use,0
4,0,0,13.17036388612225,0,0,0,3.559497977598862,1,0.4389075356425836,brute_force,1
0,1,0,23.305367427330452,1,0,0,0.0,0,0.48951497798059873,cross_session,1
4,0,0,14.750602601785648,0,0,0,3.101538058404104,0,0.47588448549452617,brute_force,1
0,1,0,36.977383696077396,0,0,0,0.0,1,0.6596029788169376,benign_single_use,0
6,0,0,21.089473418883053,0,0,0,3.416256314637748,1,0.5025912934892183,brute_force,1
1,1,0,13.720897048305394,0,0,0,0.0,0,0.7251698174006481,benign_retry_then_success,0
1,0,0,6.3721512900183415,0,0,0,0.0,0,0.45644903475187526,benign_retry_then_success,0
4,0,0,8.765750488272035,0,0,0,1.7677504149605239,1,0.3192833349040193,brute_force,1
0,1,0,314.8758814226535,0,0,1,0.0,1,0.8885446692583023,late_verify,1
1,0,0,12.998940465615892,0,0,0,0.0,1,0.39685948502552243,benign_retry_then_success,0
0,1,0,405.88525581822523,0,0,1,0.0,1,0.7448004909537584,late_verify,1
0,1,0,21.072930837260817,0,0,0,0.0,1,0.39357636648621347,benign_single_use,0
0,1,0,34.09558300404622,0,0,0,0.0,1,0.4848984645070183,replay_attempt,1
2,0,0,25.751774064297987,0,0,0,13.425620270322643,1,0.6260259672005517,benign_retry_then_success,0
0,1,0,389.8760571532275,0,0,1,0.0,0,0.5116401784995981,late_verify,1
1,1,0,25.640060716951275,0,0,0,0.0,0,0.9142170403270689,benign_retry_then_success,0
0,1,0,18.6278677941832,0,0,0,0.0,0,0.5166035802331446,benign_single_use,0
5,0,0,18.389379989143865,0,0,0,3.656518302156408,0,0.7160259913511262,brute_force,1
0,1,0,74.36982613100902,0,0,0,0.0,0,0.3260924215951271,benign_sms_normal,0
0,1,0,41.70859365714544,0,0,0,0.0,0,0.55785975781546,benign_single_use,0
0,1,0,34.49763154080517,0,0,0,0.0,1,0.6190185115596458,benign_sms_normal,0
2,0,0,7.356454447306032,0,0,0,4.2053218155760135,1,0.31010436194531543,brute_force,1
0,1,0,22.072091246653777,0,0,0,0.0,1,0.7860681096274855,benign_single_use,0
0,1,0,47.50378926613428,0,0,0,0.0,0,0.5005340269757859,benign_single_use,0
2,1,0,20.613679098217204,0,0,0,3.561659301785646,1,0.9967863430811501,benign_retry_then_success,0
0,1,0,69.23420330106146,0,0,0,0.0,1,0.5414662822740461,benign_sms_normal,0
0,1,0,61.60274955121193,0,0,0,0.0,0,0.6506081106687382,benign_sms_normal,0
1,0,0,7.038524110649076,0,0,0,0.0,0,0.3299067276063004,benign_retry_then_success,0
2,1,0,24.351836979618135,0,0,0,4.298765242042418,1,0.9743655448029649,benign_retry_then_success,0
0,1,0,36.983863269625154,0,0,0,0.0,1,0.7064743679564682,benign_sms_normal,0
0,2,0,85.48412143882774,0,0,0,0.0,1,0.6188334649092164,replay_attempt,1
0,1,0,13.603585541835088,0,0,0,0.0,1,0.34267083372849916,benign_single_use,0
0,1,1,92.58608352413533,0,1,0,0.0,0,0.8479848877680125,stale_after_reissue,1
0,1,0,64.77534873702184,0,0,0,0.0,0,0.30709629839848973,benign_sms_normal,0
0,0,1,11.626499227651472,0,0,0,0.0,1,0.40948850647395874,stale_after_reissue,1
0,1,0,85.64565444244305,0,0,0,0.0,1,0.9852833810552872,benign_sms_normal,0
4,0,0,17.69895676344907,0,0,0,4.102347686274722,1,0.3144440016227832,brute_force,1
0,1,0,79.51586581097169,0,0,0,0.0,1,0.9386365505454461,benign_sms_normal,0
0,1,0,28.422660699648464,0,0,0,0.0,1,0.6173235582846048,benign_single_use,0
0,1,0,71.2365145675858,0,0,0,0.0,0,0.997666926699412,benign_sms_normal,0
3,0,0,6.774954218786578,0,0,0,1.905597376340281,0,0.31936492663441834,brute_force,1
0,1,0,36.37656416424214,0,0,0,0.0,1,0.8657293670265473,benign_single_use,0
0,1,0,39.93122610862342,0,0,0,0.0,1,0.5822002767156254,benign_single_use,0
0,1,0,23.282832364928094,0,0,0,0.0,1,0.9090181165999964,benign_single_use,0
0,1,0,17.440774497499085,0,0,0,0.0,0,0.5021607467710458,benign_single_use,0
0,0,1,7.76902154300577,0,0,0,0.0,0,0.4280922534688081,stale_after_reissue,1
0,1,1,72.08958393257467,0,1,0,0.0,1,0.5504121727910143,stale_after_reissue,1
0,1,1,19.471618598514063,0,1,0,0.0,0,0.7008928951532356,stale_after_reissue,1
0,1,0,312.3956603713203,0,0,1,0.0,0,0.8602639220377675,late_verify,1
4,0,0,10.303510814462511,0,0,0,2.5201262325549725,0,0.5621846368788147,brute_force,1
0,1,0,40.10907464689847,0,0,0,0.0,0,0.39772195005037436,benign_single_use,0
5,0,0,25.280188573129426,0,0,0,5.014134570931021,1,0.4828204588116135,brute_force,1
0,1,0,27.637220255730877,0,0,0,0.0,1,0.8338696009832587,benign_single_use,0
1,0,0,13.35781836193017,0,0,0,0.0,1,0.339158611782115,benign_retry_then_success,0
0,1,0,23.793736240992665,1,0,0,0.0,0,0.34641897233468244,cross_session,1
0,1,0,18.473947244458927,1,0,0,0.0,0,0.30379385987273855,cross_session,1
6,0,0,18.466801719453898,0,0,0,3.2058640550941133,0,0.9698220202213343,brute_force,1
0,0,1,29.47694127073426,0,0,0,0.0,1,0.40969591939992567,stale_after_reissue,1
0,1,0,59.4145560892012,0,0,0,0.0,0,0.7284575784313272,benign_sms_normal,0
0,1,0,339.8366035223165,0,0,1,0.0,0,0.942896613528345,late_verify,1
0,2,0,78.6555345973803,0,0,0,0.0,1,0.5509189518027933,replay_attempt,1
0,1,0,10.336669829334715,1,0,0,0.0,1,0.615896351096163,cross_session,1
1,1,0,25.45002960075103,0,0,0,0.0,0,0.6932928629461782,benign_retry_then_success,0
0,1,0,53.4957312482313,0,0,0,0.0,0,0.9241030434368322,benign_sms_normal,0
0,1,0,355.7643358536297,0,0,1,0.0,1,0.5419879214556006,late_verify,1
0,1,1,85.58989798006401,0,1,0,0.0,1,0.5745436428099405,stale_after_reissue,1
7,0,0,24.11707684130453,0,0,0,3.027325495743676,1,0.7623974552452574,brute_force,1
0,1,1,61.797497855903494,0,1,0,0.0,0,0.7360122597998545,stale_after_reissue,1
0,1,0,400.9347272388856,0,0,1,0.0,1,0.39525061828340885,late_verify,1
0,1,1,33.53244664997587,0,1,0,0.0,1,0.8517533293998063,stale_after_reissue,1
2,1,0,32.92815685115279,0,0,0,9.07104016109837,0,0.6911555086069177,benign_retry_then_success,0
1,1,0,18.877457268250545,0,0,0,0.0,0,0.502934639750833,benign_retry_then_success,0
0,1,0,76.91429226017101,0,0,0,0.0,0,0.32263020609138293,benign_sms_normal,0
0,1,0,55.88846389289526,0,0,0,0.0,0,0.47337460048311364,benign_sms_normal,0
0,1,0,34.33634004592211,0,0,0,0.0,0,0.7869323864679005,benign_single_use,0
0,1,0,29.456023366026763,0,0,0,0.0,1,0.45118540435562393,benign_single_use,0
0,1,0,13.026462772993536,0,0,0,0.0,1,0.656824421323006,benign_single_use,0
0,1,1,50.368232958884654,0,1,0,0.0,1,0.6036245516102219,stale_after_reissue,1
2,0,0,18.529815561463074,0,0,0,5.707828714940582,1,0.35256256644323364,benign_retry_then_success,0
2,0,0,22.848983350902618,0,0,0,9.790978941589863,0,0.4240869543318637,benign_retry_then_success,0
4,0,0,14.796457139699053,0,0,0,4.320422034164207,0,0.4433039715347887,brute_force,1
3,0,0,15.41681666213811,0,0,0,4.926658354214851,0,0.3968819593113413,brute_force,1
1,0,0,8.439432899617834,0,0,0,0.0,0,0.3522407418185182,benign_retry_then_success,0
0,1,1,10.681472097438213,0,1,0,0.0,1,0.6229210262117207,stale_after_reissue,1
0,1,0,6.419934681630874,0,0,0,0.0,1,0.32477267965408496,benign_single_use,0
0,1,0,16.55908393707714,1,0,0,0.0,1,0.7594919865625134,cross_session,1
0,1,0,70.42908612946033,0,0,0,0.0,0,0.4878948525729002,benign_sms_normal,0
0,1,0,12.364331345101919,0,0,0,0.0,0,0.8870409883553969,benign_sms_normal,0
2,1,0,35.32607828784147,0,0,0,7.014069119288047,1,0.8037815167452229,benign_retry_then_success,0
0,2,0,66.51035585384582,0,0,0,0.0,1,0.8572114744641164,replay_attempt,1
0,1,0,40.44054404981677,1,0,0,0.0,1,0.4952026707667414,cross_session,1
0,1,0,47.463907160467315,0,0,0,0.0,1,0.6650409789734304,benign_sms_normal,0
1,1,0,15.38357931632341,0,0,0,0.0,0,0.8940308474034457,benign_retry_then_success,0
0,1,1,55.111036945531296,0,1,0,0.0,0,0.892164301017015,stale_after_reissue,1
0,1,0,63.80805528764824,0,0,0,0.0,1,0.654081767589568,benign_sms_normal,0
0,1,0,43.85693452303785,0,0,0,0.0,1,0.6421183495355061,benign_single_use,0
0,1,0,346.042284982147,0,0,1,0.0,1,0.9056682450500513,late_verify,1
0,1,0,37.866639351350194,0,0,0,0.0,0,0.42900094356442314,benign_single_use,0
0,2,0,38.661020645634,0,0,0,0.0,1,0.6057912894327441,replay_attempt,1
0,1,1,62.23690377449102,0,1,0,0.0,1,0.8223916694502162,stale_after_reissue,1
0,1,0,23.532125236439047,1,0,0,0.0,0,0.405643828730574,cross_session,1
2,0,0,27.436747047366545,0,0,0,13.569635256453358,1,0.49884633454223737,benign_retry_then_success,0
0,2,0,87.13669478523873,0,0,0,0.0,1,0.6463939931131095,replay_attempt,1
0,1,0,410.39304209804044,0,0,1,0.0,1,0.8342510277805077,late_verify,1
0,1,0,20.048358515601628,1,0,0,0.0,0,0.6499171653107139,cross_session,1
0,1,0,32.93812138974792,0,0,0,0.0,0,0.6304394351748057,benign_single_use,0
5,0,0,16.549496372258258,0,0,0,3.2373099947883794,0,0.6873787453325224,brute_force,1
0,1,1,58.45733720281791,0,1,0,0.0,1,0.9813323367895648,stale_after_reissue,1
0,1,0,22.380354176187115,0,0,0,0.0,1,0.5072615430582186,benign_sms_normal,0
0,1,0,29.768164721655783,0,0,0,0.0,1,0.623974794190065,benign_sms_normal,0
0,1,0,379.3699683191864,0,0,1,0.0,0,0.8271764375740958,late_verify,1
0,1,0,405.4115314952455,0,0,1,0.0,0,0.4930034285326774,late_verify,1
0,1,0,16.090195899978852,0,0,0,0.0,1,0.3956563790545835,benign_single_use,0
5,0,0,17.210832624190168,0,0,0,3.8860216495719255,1,0.4362771878033656,brute_force,1
0,1,0,57.92176205896832,0,0,0,0.0,1,0.4461288422993491,benign_single_use,0
1,1,0,15.318732638331465,0,0,0,0.0,0,0.6038032736556249,benign_retry_then_success,0
0,1,0,18.386043862933136,0,0,0,0.0,1,0.6148421092580945,benign_sms_normal,0
0,1,0,53.2916099977616,1,0,0,0.0,0,0.7836322266212673,cross_session,1
1,0,0,11.033762258556342,0,0,0,0.0,1,0.31576318939667275,benign_retry_then_success,0
0,1,0,30.66886355451506,0,0,0,0.0,0,0.39552314114969384,benign_single_use,0
0,1,0,42.53793684075559,0,0,0,0.0,0,0.37636297457424067,benign_sms_normal,0
0,2,0,47.63192714703937,0,0,0,0.0,1,0.5199382405281647,replay_attempt,1
0,2,0,57.43186823322236,0,0,0,0.0,1,0.9376197821669183,replay_attempt,1
0,2,0,25.227184468548984,0,0,0,0.0,1,0.7830675637989233,replay_attempt,1
5,0,0,15.524860261816784,0,0,0,2.6804310253153005,0,0.8227113121165017,brute_force,1
0,1,0,387.13217210623856,0,0,1,0.0,0,0.6573062983495432,late_verify,1
0,1,0,67.80165890430857,0,0,0,0.0,1,0.8005868164199124,benign_sms_normal,0
0,1,0,52.25753423841488,0,0,0,0.0,0,0.898718167512081,benign_sms_normal,0
0,1,0,57.46816944307879,0,0,0,0.0,1,0.9063693438302953,benign_single_use,0
0,1,0,373.25772022558846,0,0,1,0.0,0,0.9942390939768926,late_verify,1
4,0,0,11.53093240276915,0,0,0,3.434592876291782,1,0.6256731349436804,brute_force,1
0,1,0,58.57077827449838,0,0,0,0.0,1,0.4781830482502064,replay_attempt,1
0,0,1,6.129866899047913,0,0,0,0.0,1,0.48270427616181755,stale_after_reissue,1
0,1,0,320.0952948646286,0,0,1,0.0,0,0.8935155399673353,late_verify,1
0,1,1,58.686924701503436,0,1,0,0.0,0,0.5618634992811151,stale_after_reissue,1
2,1,0,30.40453832652043,0,0,0,9.951118645997088,1,0.8410967765709647,benign_retry_then_success,0
0,1,0,7.5655797342237,0,0,0,0.0,1,0.7121309320620307,benign_single_use,0
0,1,0,48.251462688627385,0,0,0,0.0,1,0.42555927444389263,replay_attempt,1
0,1,0,44.90283580057936,0,0,0,0.0,0,0.8121536631476522,benign_sms_normal,0
0,1,0,22.90135581961309,0,0,0,0.0,1,0.5127721810802599,benign_sms_normal,0
0,1,0,8.778885497092347,0,0,0,0.0,0,0.4537094296264328,benign_sms_normal,0
0,1,0,59.97191723620222,0,0,0,0.0,0,0.511884083233843,benign_single_use,0
0,1,0,9.59829617356874,0,0,0,0.0,0,0.4918473190870053,benign_single_use,0
7,0,0,20.147617021050813,0,0,0,3.1490473124394103,1,0.9246143597623018,brute_force,1
0,0,1,55.76455926604684,0,0,0,0.0,0,0.481184442729582,stale_after_reissue,1
0,1,0,52.55829708520165,0,0,0,0.0,1,0.8051350745209767,benign_sms_normal,0
0,1,0,78.39681299287352,0,0,0,0.0,0,0.4681991943505894,benign_sms_normal,0
0,1,0,18.59384530881666,0,0,0,0.0,1,0.5666892087313357,benign_sms_normal,0
2,0,0,19.262037196884425,0,0,0,5.756778319353526,1,0.5469140829822364,benign_retry_then_success,0
0,1,0,56.93703567355271,0,0,0,0.0,0,0.6067248035265493,benign_single_use,0
0,1,0,360.7041941054127,0,0,1,0.0,1,0.7316043364897942,late_verify,1
0,1,0,384.218172707599,0,0,1,0.0,1,0.6727360556186548,late_verify,1
0,1,0,352.5414236908713,0,0,1,0.0,0,0.7373348070913153,late_verify,1
0,1,1,104.86571482724773,0,1,0,0.0,0,0.9719057502480604,stale_after_reissue,1
0,1,0,68.69321898601294,0,0,0,0.0,1,0.42463380668028805,benign_sms_normal,0
0,1,0,19.15176207452504,1,0,0,0.0,0,0.30244648677654296,cross_session,1
0,1,0,48.66438256994378,0,0,0,0.0,1,0.47790660168330473,benign_sms_normal,0
0,1,0,352.7413290614414,0,0,1,0.0,1,0.8623446733958895,late_verify,1
0,1,0,18.442167391292628,0,0,0,0.0,1,0.36534237197647035,replay_attempt,1
0,1,0,5.958377899430012,0,0,0,0.0,0,0.3800768901808929,benign_single_use,0
0,1,0,45.268750472539885,1,0,0,0.0,0,0.3739233536075302,cross_session,1
1,1,0,7.424367136833915,0,0,0,0.0,1,0.8006435030255024,benign_retry_then_success,0
1,0,0,4.339392560065869,0,0,0,0.0,0,0.3877693173489687,benign_retry_then_success,0
0,1,0,51.840722628395625,1,0,0,0.0,0,0.47142086393628474,cross_session,1
0,1,0,20.0336811455607,0,0,0,0.0,1,0.3020099177663691,benign_single_use,0
0,1,1,60.4573889944194,0,1,0,0.0,0,0.7492692569254547,stale_after_reissue,1
3,0,0,10.188322015161734,0,0,0,2.8442955440092765,0,0.3854334598274179,brute_force,1
